text;target
não é possível isso pqp a pessoa fica feliz por ter menos vacina para a população esse fato é literalmente o dito o estado quebra as suas pernas para de dar a muleta tudo o que esta senhora defende é que fiquemos dependentes do estado haja suco de brasil;0
bem básico todos os países priorizam grupos mais suscetíveis você acha que um empresário brasileiro que tenha acesso a vacina vai priorizar a família dele ou os grupos mais expostos ele vai imunizar o empregado ou o político de estimação e sua família aqui é brasil;0
muitos estão sendo internados com covid após a vacinação mas alguém vai investigar algum amante da ciência vai explicar;0
um político melhor usaria a vacina do doria pra benefício próprio era até bem fácil fazer mas enfim o br tá no que tá pq tem o que tem;0
igual voucher o geninho da periferia pode estudar em escola melhor pq ser inteligente é privilégio da mesma forma trabalhador pode furar a fila da vacina pagando por ela quando o convênio oferecer;0
feghali então quer dizer q em vez dos ricos pagarem pela própria vacina quem vai pagar somos nós assalariados que temos imposto descontado na fonte parabéns pela genialidade;0
idiotice de quem resolveu fazer e de quem resolveu aceitar participar de um programa de confinamento no meio da pandemia mas aí a globo tem dinheiro vai dar tratamento precoce lá dentro ou comprar doses da vacina pra eles lá dentro tá suave pqp;0
tiranos agora terá vacina pra todo mundo a desculpa era o governo federal agora vamos ver estados e municípios comprado com nosso dinheiro milhares de doses de sei lá que porra;0
em são josé dos pinhais já estão sendo vacinados idosos mas só se o idoso se cadastrou para receber a vacina no ginásio de esportes se escolheu o posto perto da casa dele ainda vai ter que esperar qual a l gica;0
restaurante eu já fui algumas vezes nada apertado e pequeno preferência por ar livre muuuito cabreira cinema academia e shopping sem vacina nem pensar também;0
p chega a estados e o toque de recolher se alastra como último recurso ante a rapidez da variante e o lento avanço da vacina depois de bahia piauí e rn dória deve adota lo tb em sp nesta qdo o país estará muito perto dos mil mortos foram em hs da feira;0
até o governador de goiás e aliado de bolsonaro entendeu que não dá mais para esperar pela vacina são menos de r milhões para garantir doses para o df ibaneis e bolsonaro formam a parceria da morte;0
todos nós já sabíamos que no final das contas cada estado iria ter que se virar e esse cara ainda falava vamos confiar no plano nacional de vacinação;0
amanhã às h de mt você não pode perder a live da jornada vacina para todos já o evento contará com a presença de ex ministros gestores estaduais e municipais parlamentares lideranças sindicais e do movimento social especialistas acompanhe a transmissão no facebook;0
qualquer parte do protocolo médico é chamado tratamento tipo tratar o paciente com cordialidade é tratamento vacinação é um tipo de tratamento precose pela definição eficácia é outra história;0
vacinômetro de campo formoso atualização dos dados parciais da vacinação em nosso município até o dia de hoje já foram aplicadas primeiras doses em profissionais trabalhadores da saúde e idosos em campo formoso e já receberam também a segunda dose;0
ichel s mais uma vez você está sofrendo por desinformação o brasil hoje é o país que mais vacinou o min da saúde já fechou contrato para aquisição de mais de milhões de doses de vacinas o problema não é a compra é a fabricação não tem vacina tem que esperar a produção;0
kkkkkk mais burro tem que mandar fabricar kkkkk pois resposta correndo todas pra fila da vacina klkkkkkk não acredito que alguém teve coragem de postar isso kkkkkk;0
desde do início da campanha de vacinação no dia de janeiro já foram aplicadas doses da vacina contra a covid;0
nesta terça feira as equipes de vacinação de natal aplicaram doses da vacina contra a covid desse total foram aplicadas em idosos com anos ou mais e em idosos a partir de anos que acamados;0
a prefeitura do natal aguarda que o ministério da saúde envie mais doses da vacina para ampliar a imunização dos idosos e retomar a dos profissionais de saúde natalvacinacontracovid vacinanatal natalcontraocoronavírus prefeituradonatal otrabalhosegueemfrente;0
mais milhões de doses da coronavac e da vacina de oxford são entregues ao ministério da saúde jornaldarecord jr h;0
se o governo fizer isso será massacrado pela nossa imprensa que alegará que bolsonaro liberou vacina para ricos enquanto o povo morre;0
não entendeu o que eu disse então vamos de novo cada dose da vacina pfizer custa us aproximadamente r o valor é bem mais alto que os das vacinas da astrazeneca oxford de us r e da coronavac de us r;0
o deputado não tem vergonha de editar vídeos e publicar adulterado não o que o está falando é sobre a compra da vacina questões contratuais e comerciais no caso sobre a responsabilização quanto a aprovação da anvisa é sobre análise clínica da vacina;0
ah mais uma coisa larga tudo na mão do governo e aí a gnt tem que ler notícias sobre enfermeiros não aplicando vacina ou pessoas que não são do grupo liberado tomando vacina lógica pra que né;0
a anvisa concedeu registro definitivo à vacina da pfizer nesta terça mas por que a fiocruz que pediu uma semana antes não conseguiu a autorização atraso na importação de insumo está no centro da questão;0
covid estados unidos disponibilizam milhões de euros para apoiar vacinação em moçambique;0
as portas da corrupção estão abertas de novo p governadores e prefeitos êta lelê a farra vai recomeçar nem acabou a do respirador hospital de campanha etc vai ser vacina c sobrepreço cxs desaparecidas compras fantasmas e o povo q se exploda esse covid vai acabar é nunca;0
no papo antagonista desta terça feira claudio dantas entrevistou o senador randolfe rodrigues que comentou as negociações em torno da vacina da pfizer no brasil e a instauração da cpi da covid;0
hermes só por curiosidade para entender a relevância da discussão quando a pfizer teria vacina para entregar para uma clínica privada brasileira que comprasse ela hoje ou os países que financiaram a pesquisa vão topar que ela entregue para a iniciativa privada primeiro;0
vacina da muita grana a propósito a pfizer quer que o governo brasileiro se responsabilize pela segurança da vacina se der errado com alguém será o governo o responsável bom né;0
o bolsonaro tá aí só atrapalhando o país há anos não comprou a vacina fez tudo errado na pandemia mas quando finalmente o brasil se uniu e resolveu dar um basta foi contra a karol conká;0
todas as pessoas estão suscetíveis a pegar o vírus ué nenhuma vacina é eficaz vc pode pegar covid gripe sarampo etc mesmo tomando a vacina;0
não tomem a vacina contra a covid papo reto kkkkk;2
é a falácia da salvação pela coronavac que deu um tiro no próprio pé uma vacina que após inoculada não apresenta nenhum anti corpos depois vem falar que o genocida é o presidente genocida é quem vacina com algo que não imuniza nada e submete o povo a privações;2
toma a vachina pega o bicho chinês duas vezes não sai de casa quando sai é três máscaras ainda assim que bosta de vacina é essa;2
atenção prestem muita atenção nenhuma vacina impede que a pessoa não se infecte com o coronavírus a função principal delas é que caso a pessoa se contamine não evolua para o caso grave compreenderam parem de propagar mentiras seus negacionistas inescrupulosos;0
vou ter que procurar outra desculpa pra evitar as pessoas pq o depois da vacina daqui uns dias não vai colar mais;0
cara vou te fazer uma pergunta é difícil ler e entender vacina não impede a contaminação impede o agravamento ao contrário da ivermectina que não impede a contaminação e não é comprovada cientificamente eficaz contra o agravamento da doença;0
entre um tratamento sem eficácia comprovada científicanebte e uma vacina cientifica comprovadamente ineficaz eu fico com a primeira opção;2
dhvader cara sério o maluco fala pra todo mundo tomar vacina depois diz que só toma depois de todo mundo pra ter certeza de q é segura vc duvida e eu mostro q realmente ele fez isso depois vc vem pasando pano e eu sou massa de manobra piada hahahahahahha;0
para de ser burro ou mal carater bolsominion a vacina não impede voce de pegar coronavirus ela impede que o seu quadro de saude se grave seu animal;0
username q tipo imagina vc tomar vacina de polimelite e ela não funcionar tomar de febre amarela e ficar doente se a vacina não te imuniza ela não funciona;2
a covid depois de duas doses de vacina e o que leva à morte;2
me tira uma dúvida se a vacina não imuniza mostra que ela não tem eficácia correto outra coisa como o sr se infectou ja que é um exemplo de cidadão que cumpre todos os protocolos;2
a vacina chinesa é incapaz de imunizar uma pessoa já infectada eu não vou tomar e não recomendo;2
parem de inventar comitivas de imprensa com maior quantidade de público nenhuma vacina deixa a pessoa imune ela apenas reduz casos graves e óbitos quanto mais aglomerar mesmo vacinado mais casos terão;0
e existe inclusive nos eua com as vacinas que eles pagam pau pq nenhuma vacina é eficaz kk;2
não minto não coronavac não é aceita no continente europeu eles nem querem usar essa vacina só pfizer astrazenica e janssen;0
tomou duas doses da coronavac mas testou positivo dnv pra covid tá vendo vacina chinesa blablabla gente inteligente a vacina não vai fazer com que vc não pegue o vírus todo mundo vacinado ou não pode sim se contaminar masss os sintomas de quem ta vacinado será leve;0
querem copiar a europa só esqueceram de copiar na vacinação também país de merda;0
oi amiguinho eu sou médico não biólogo você sabe o que significa redução de de mortes e internações aparentemente não sabe essa bcg aí no seu braço ela é pra tuberculose você sabia que ainda é possível pegar tuberculose mesmo com vacina nenhuma vacina é;0
oliveiraator sim todos os outros que tomaram a vacina e não pegaram mais a doença ou não tiveram sintomas graves entenderam quem não entendeu foram os idiotas apoiadores do bunda suja;0
o doria ta com covid dnv dai vem o povo falando essas medidas servem pra nada essa vacina não presta é tudo invenção pra fazer a gente tomar essa vacina pra gente morrer;2
caralho bolsonarista é burro demais meu irmão os caras estão a quase um ano avisando que a vacina é pra não ampliar a gravidade da doença mas o mau caratismo e a burrice impedem qualquer compreensão;0
sua coronavac ou vacina chinesa não serve nem pra espantar pernilongo só gastou nosso dinheiro pra nada doriagenocida;2
agora é que eu não tomo a vacina mesmo nem que me paguem kkkkkkkkkkkkkkkkk;2
aí amigão você é da tropa do dória tá ganhando uns trocos pra defender a coronavac continua aí defendendo essa vacina que não vai melhorar em nada sua qualidade de vida enquanto o gestô certamente está sendo muito bem recompensado em vender vacina país afora;2
esse é um alerta de que a porcaria da vacina que você vende não protege nada nem ninguém;2
a vacina não funciona no dória;2
meu deus o infectologista deola garante que não funciona nenhuma vacina;2
gustavo sei que vacina não é para impedir a questão é que ela é elaborada com vírus morto para de forma a evitar formas graves de transmissão lembrando que é a carga viral quem define a transmissão fiz o teste e não deu de anticorpos;0
agora se a vacina ta aqui já com eles é oooutra história;0
vocês ficam se matando por causa de vacina e essa porra não tem eficácia comprovada como é que faz oficial;2
wd nenhuma repito nenhuma vacina impede a pessoa de contrair o microorganismo que desencadeia a doença isso é tão obvio o que ela faz é impedir um quadro grave que o microorganismo possa ocasionar ao hospedar no corpo;0
primeiramente você está sendo burro segundo a vacina não possui total eficácia contra a covid como quaisquer outras vacinas ou seja ela não impede a covid de infectar o corpo porém o objetivo da vacina é que o corpo dê uma resposta imunológica ao vírus e impede o;0
olá tudo bem todas as vacinas contra a covid usadas no brasil protegem contra o agravamento dos casos e reduzem as chances de óbito vários estudos estão comprovando isso é importante deixar claro que nenhuma vacina impede o indivíduo de contrair a doença;0
nossa na boa eu perdi total as esperanças da vida essa merda de pandemia vai durar provavelmente uns anos porque mesmo com essa vacina tem muita variante e quando todo mundo tiver vacinado a gente vai ter que tomar outro tipo de vacina;0
e eu ainda nem tomei a primeira dose e honestamente to cagando pra isso por que vou seguir sem viver seguir sem ir pra qualquer lugar além de ser obrigada a voltar a trabalhar presencial por causa da vacina e vai ser isso por sabe se lá mais quantos anos;0
aí seu vagabundo a vacina não serve para nada só para você extorquir o povo;2
a verdade é que nada tem de eficácia nem mesmo a vacina e muito menos a coronavac;2
nós repudiamos a disseminação de fake news é um desserviço à saúde é trabalhar a favor do vírus importante a recomendação da anvisa é evitar os testes sorológicos para medir a geração de anticorpos após a vacinação contra a covid;0
toma outra vacina governador a sua não presta muito são de eficácia e é por isso que o senhor foi contaminado mais uma vez olha faz um tratamento com zinco azitromicina ivermectina e hidroxicloroquina afinal eu quero que o senhor fique bem para ver o jair reeleito;2
pra que se fazer de tonta sabe muito bem que vacina nenhuma evita de contrarir o vírus acéfala;0
virus de desenvolver casos mais graves de covid as vacinas que utilizamos no país coronavac pfizer etc são aprovadas pela anvisa e definitivamente confiáveis não utilize seu twitter para espalhar desinformação e mentiras sobre a vacina pois ela salva vidas sim;1
ontem fui no postinho perto de casa consulta o médico me aconselhou tomar quando eu disse q não ia tomar pois já peguei covid ele tentando me convencer a tomar a vacina q já tem pra minha idade é uma proteção a mais e blá blá blá quase deixei ele falando com minha mão;2
ué e todo aquele show midiático pra tomar a vacina a maior prova que a vacina chinesa não tem eficácia um golpe de bilhões de reais no povo brasileiro;2
ou seja a vacina não serve pra nada;2
a sua vacina chinesa não passa de placebo e você continua enganado o povo paulistano;2
mais um asno não existe vacina anti covid todas são contra os sintomas mais graves;0
mas bem tarde porque nessa altura altura em que deviam ter comprado e não tentar enriquecer com a covaxin vocês é que se mostravam bem contra a vacina contra reconhecer a magnitude do problema contra a ciência e contra a vida;0
o sucesso e qualidade da coronavac é impressionante vacina no braço permite imunização coletiva e se houver circulação de vírus os vacinados estarão protegidos do pior nenhuma vacina é um paredão isso os negacionistas não entenderão;1
meu tio tomou as duas doses dessa vacina sendo que a segunda foi aplicada em maio e acabou de falecer por covid ou seja essa merda não funciona fujam disso;2
exemplo disso foi meu sogro anos alcoólatra compulsivo ficava bebendo na rua com os amigos e no intervalo entre a primeira e a segunda dose da coronavac pegou covid e não evoluiu pra caso grave graças a vacina não adianta argumentar com bolsominion porquê são todos burros;0
vacina máscara e distanciamento social funcionam;1
cê sabe que a vacina salva a pessoa de morrer por causa da doença e não transforma ela em imune pra sempre né não é catapora é covid;1
ta vendo só d q adianta posar de pai da vacina usar máscara até dentro da própria casa dizer q segue a ciência se pega senão mas x o vírus ninguém além da china sabe nada sobre esse vírus adianta ficar apontando p os outros e chamando de genocida nada é certo;0
esses dias minha cabeça só está em contagem regressiva p coisas minha data de vacinação férias de agosto olimpíadas juro n preciso de mais nada;0
nenhuma vacina é servem para controlar a doença diminuir contágio e riscos de internações e demais complicações sugiro que leia e se informe antes de falar bobagens;0
kkk mostra aí uma vacina que bloqueia de pegar covid nenhuma vai se informar pra não passar vergonha;0
ei burrinha a vacina não é uma mágica é imunizante contra os efeitos mais graves da doença animal;0
só o dória pegar covid e ficar assintomático já mostra que a vacina funciona as vezes a galera perde a noção ou se faz de burro;0
o seus pele no pinto se vocês tomaram a vacina de gripe febre amarela etc jamais vai impedir vc de pegar uma gripe ou qualquer doença que tenha vacina caso vc pegue o vírus já entra enfraquecido no seu organismo por causa da vacina que defende o seu corpo de piorar seus cabaço;0
eu sei se é burrice ou se tem gente que se faz de sonso pra não entender q a vacina não bloqueia a contaminação com o vírus mas sim protege de agravar os sintomas e ainda assim vai ter gente q vai receber as doses ser contaminado e assim como com qualquer outra vacina;0
essa vacina é pra romper com meio mundo o que não me importo eu aguento o tranco de ser solitário o desespero é só pela minha falta de habilidades manuais mesmo;0
é sério que vocês tão mandando notícias com mortes na casa dos dígitos qual a parte de que nenhuma vacina é e que a gente quer um artigo científico vocês não conseguem entender;0
e quem disse prá vc que a vacina seja ela qual for vai impedir alguém de pegar covid a vacina impede de deixar o contaminado em estado grave só podia ser um ruminante mesmo;0
fc temos da população vacinada basta dar uma lida pra saber que tomar vacina não te impede de transmitir o vírus é um absurdo completo é muita falta de noção e de empatia chega ser revoltante uma coisa dessa;0
mano se bolsonaro já tivesse comprado todas aquela porrada de vacina que ele recusou teríamos muito menos perdas por isso que odeio esse infeliz;1
a vacina não é pra curar burrão serve para diminuir a ação do vírus e consequentemente internações graves e óbitos;0
lê aq a eficácia é de sintomas e transmissão nenhuma mata o vírus senão não seriam vacinas e sim antivirais é assim com qualquer vacina gripe sarampo vc pega o vírus mas não desenvolve doença ou como nas da covid o caso grave;0
ainda bem que você falou pra vê se esse povo entende eu sou a favor da vacina mas no mundo todo pessoas que tomaram a segunda dose e pegando covid nem todos se salvam infelizmente ela chega forte;1
porque qualquer idiota sabe que a vacina não evita que você pegue covid ela evita que tenhas complicações e diminui o risco de morte e internação assim como a vacina da gripe;0
protegendo a quem vc quer enganar essa vacina não vale de nada;2
bando de burros a vacina não imuniza mas ela te polpa de ter os sintomas graves vão ler um pouquinho mais cambada de ignorantes;0
por isso q nao vou tomar vacina simples;2
eu estava na dúvida em tomar vacina agora com essa do doria de ter pegado covid de novo mesmo vacinado agora que não vou mesmo doandoaminhavacina;2
me parece influenza tem mais variantes q a covid pode ser gripe comum mesmo minha mãe tb tomou as vacinas todas de qq forma nenhuma vacina é né o q ela evita é o agravamento;0
zero paciência com esse tipo de gente todo mundo sabe que vacina não impede a infecção e sim de casos graves e óbitos;0
mais um dia pegando passageiro maluco a de hoje acredita que a vacina da covid e um plano diabólico pra gente ceder a nossa alma pro capiroto;2
só queria colo e carinho meu deus quem tem efeito colateral até com vacina de gripe se quando for a de covid eu tomar astraz vou morrer mas não reclamaria nunca e tomarei com alegria a que tiver;1
precisamos urgentemente de alguma maneira fazer a população que não quer tomar vacina se imunizar temos que vacinar todos só assim poderemos vencer o vírus campanhas incentivos sei lá alguma coisa tem que ser feita;1
oficial o idiota ainda não entendeu que vacina com autorização de uso emergencial é totalmente diferente de vacina experimental;0
olha nem máscara esse caboclo sabe comprar que dirá vacina hj realmente foi uma vergonha cpi chamou um picareta perde a credibilidade a cpi;0
o cara falou de profetas q morrera defendendo a palavra se colocando nesse lugar e ainda disse q a vacina altera o código genetico q deus nos criou e q ao tomar vacina nós mudamos a criação de deus e mais milhares de merdas q nao consegui ler só saí denunciando tudo;2
eu tenho o boletim de vacinas completo e no entanto não aceito tomar uma vacina que a experimentação que fez é nos vacinados quem quer ser cobaia está à vontade;2
ontem no hospital ouvi a conversa de duas senhorinhas de uns anos ai uma delas dizia eu não vou tomar a vacina esse líquido vai formar um chip pra controlar a população;2
a última atualização dos dados de vacinação mostra que nem metade da população tá vacinada nem com a primeira nem com as duas doses;0
algum família de zé do gás por favor vá acudir ele só a vacina é suficiente não essa máscara frouxa aí o camarada tá nervoso;0
oficial esse animal ficou glorificando cloroquina que já tinha sido comprovado que não funcionava ignorou um monte de e mail com oferta de vacina antes do vírus o bolsonaro já tinha colocado o brasil numa situação diplomática terrível afrontando diversos líderes mundiais;0
carvalheira também tomo comprimidos uma vez por mês dia sim dia n o tomo vitamina c tríplice e vitamina d tenho anos nem gripinha peguei já faz mais de um ano por enquanto não vou tomar a vacina;2
senda vacina mais cara sem aprovação sem garantia de existência sem uma sede no país não faz nenhum sentido exceto se pelos motivos que todos sabemos comissionamento;0
peguei corona vírus e não foi tão forte nem quero essa vacina dizem que tem um monte de efeitos colaterais tô fora já tenho meus problemas sem ela imagina depois dela;2
eu não tomei e nem pretendo tomar se por acaso eu for obrigado a me vacinar antes do fato irei a um cartório registrar de que a responsabilidade sobre um possível óbito ou problema decorrente da vacinação será de quem exigiu e que responda civil e criminalmente pelo ocorrido;2
eu não queria me envolver nessa negociação de vacinas mas pela maneira insistente como me procuraram acabei seguindo em frente governo fabricou até atravessadores na compra da vacina;0
sobre gentementirosa é falso que pesquisa mostrou que das grávidas sofrem aborto espontâneo após vacina a pessoa que espalha esse tipo de mentira é na minha opinião criminosa da pior espécie;0
e vc é ta sim é q fui tomar vacina hj e aquela droga acabou justo na minha vez;0
mas eles n podem dar se a vacina n foi testada pra esse certo grupo de pessoas anjo e n a pfizer n iria liberar antes pros eua;0
infelizmente a vacina não é obrigatória aqui mesmo no us se eu não estou enganado metade da população não tomou a vacina e eu conheço muita gente que não vai tomar com medo da reação e por causa de política;0
pontes vc tá vivo cadê a tal vacina q vc disse q ia produzir era só conversa fiada msm né;0
a incrível história da vacina que não existia que não foi comprada e da propina que não foi paga;0
só digo uma coisa essa vacina acabou cmg;0
nós repudiamos a disseminação de fake news é um desserviço à saúde é trabalhar a favor do vírus importante a recomendação da anvisa é evitar os testes sorológicos para medir a geração de anticorpos após a vacinação contra a covid;0
influenciei meu pai a tomar a vacina da gripe que ele disse que não ia tomar kkkkkkkkk;0
testes sorológicos não servem para avaliar se alguém está protegido ou não contra a covid a anvisa até divulgou um comunicado oficial recomendando não utilizar estes testes para verificar a produção de anticorpos após a vacinação;0
prefiro morrer a tomar vacina odeio agulha;2
cada hora pinga um coronel novo nessa história da vacina caô cpidacovid;0
vacina fantasma mano o governo ia fazer negociação com vacina que não existe pelo amor de deus;0
levem a vacina e calem se com as vossas teorias da conspiração de merda;0
é que não teve crime mal informada senadora a vacina nem foi comprada está no rastro do que político é uma bosta mesmo;0
ah entendi eu acho que já está bem consolidado sim pelo problema da temporalidade em si eu só não usaria para uma nova vacina no sentido de evitar um fase com eficácia clínica mas certamente para ajuste de posologia ou dose está bem tranquilo pra mim o que você acha;0
efeito colateral da vacina é a emoção chorosa de estar vacinado e uma dor no braço pelo menos com a pfizer e na correria ainda escolhi vacinar no braço que escrevo então não contem comigo pra nada;0
a gente repudia a disseminação de notícias falsas e a tentativa de desqualificar a vacina que mais salvou vidas no brasil durante a pandemia veja os testes sorológicos não servem para avaliar se alguém está protegido ou não contra a covid;0
estou descobrindo a idade de conhecidos e famosos por causa da vacinação só eu;0
queria não ficar constantemente com medo de andar nos lugares mas a palhaçada que virou a vacinação nessa cidade não ajuda em nada;0
vcs q queriam comprar vacina assim mesmo não tendo nenhuma amparada pela anvisa queriam comprar de qualquer jeito;0
entro no facebook e vejo gente defendendo esse genocida é muita falta de empatia e humanidade milhares de vidas poderiam ter sido salvas se esse corrupto e vagabundo não tivesse recusado vacina;0
segundo a mulher do postinho eu não posso tomar a vacina pq sou da área da saúde ta sabendo legal hein;0
alá o átila e o boulos tomando vacina com a seringa fininha se vc tomou a vacina com a agulhona foi pq vc não mereceu;0
só o que aparece nesse rolo de vacina é crente e militar;0
égua essa vacinação de belém não anda pelo amor de deus;0
renan tocou num ponto importante bezerra quis defender o elcio franco dizendo que a vacina não existia pois é mas enquanto ele negava conversas com a pfizer e coronavac tratava com golpistas vacinas inexistentes porque havia possibilidade de negociata;0
não menina kkkkk o dominguetti tá tão na merda quanto o cristiano no fim de tudo é o ministério da saúde correndo atrás de uma vacina que não existe e oferecendo bilhões kkkkkkkkkkkkk;0
alguém duvidava que teria algum evangélico metido nessa gambiarra da vacina algum reverendo apóstolo arcanjo ou algo do gênero que tristeza essa bancada evangélica nenhuma boa nova sai daí;0
concordo mas ele por ser o presidente tem milhões de pessoas que o admiram devia dar exemplo orientar as pessoas a usar máscaras e fazer distanciamento não ficar andando sem máscara fazendo pouco caso de vacina e pior oferecendo medicamento que não valem nada;0
enquanto isso a tinha contrato leonino sei nunca foi pela vacina e sim pela propina governo de merda e vcs apoiadores são o lixo do lixo;0
a mulher do posto não quis me dar a vacina de anos sendo que eu tenho ela ainda disse que tô errada será que eu não sei minha própria idade;0
como assim só o cara fez desdém de uma doença que já acabou com meio milhão de pessoas o cara negligenciou a vacinação de propósito e deixou meio milhão de brasileiros morrerem não vejo um abismo grande não;0
ambos são rna e usam as glicoproteinas do envelope para infectar mas um sofre mais mutações que o outro é a nossa sorte e daí a vacina ser menos eficaz no da gripe vão começar em breve clinical trials com mrna tech para a gripe;0
é certeiro r bilhões em vacinas que não existem é pra financiar campanha eleitoral e churros na bunda do contribuinte bolsonaro tem que ser preso;0
sim se não tivesse tomado teria sido pior a vacina não evita de contrair a doença e sim não morrer de covid;0
vc mais que ninguém merece essa vacina atilaaa obrigada e bjos cientificos pra vc;1
meu amigo na fila da ubs hoje com medo de perguntar qual vacina vai tomar pra não levar uma lacrada de uma fada sensata;0
nenhuma vacina foi comprada porque a falcatrua foi descoberta cacete se não tivesse vazado todos agora estariam comemorando por favor esse elcio é um tremendo corrupto porra simples assim;0
jornal ggn queiroga avisa que brasil não tem necessidade da vacina covaxin a que é discutida na cpi panfleterobot news bot;0
por causa desse presidente filha da puta a minha irmã não conseguiu nem ter a chance de tomar a vacina e faleceu eu espero é q ele morra mesmo foda se;0
vocês tem pânico de agulha pelo menos não tem que tomar vacina toda hora e eu que tenho pânico de cachorro que tem em todo o lugar;0
vc compraria uma vacina de uma farmacêutica que disse não me responsabilizo pelos efeitos colaterais da vacina a responsabilidade é sua vc compraria;0
e eu acho que isso já ficou claro há um tempo né comprar vacinas que não existiam e matar dois coelhos numa cajadada só ganhavam propina garantiam a não vacinação da população mas mostrariam que tentaram comprar e foram enganados a maior ideia de girico;0
imagina qnd ele descobrir q vacina não te impede de pegar covid;0
minha mãe não quer tomar a vacina é dificl viu gente é difícil;0
bragaa eu não quis discorrer uma tese e sim dizer que vacina evita que vc sofra das piores consequências entenda como quiser;0
não levei e não vou levar tive covid e tomei hidroxicloroquina e ivermectina e sarei não preciso de vacina graças a deus;2
se fosse pra nunca ser contaminado a noticia que teria chegado é que criaram uma cura nao uma vacina;0
vdd não serve pra nada eu não vou tomar vacina experimental de jeito nenhum;2
nenhuma vacina te impede de pegar covid todas as vacinas apenas reduzem as chances de você morrer;0
a vacina funciona sim já vc é tão ruim quanto a cloroquina frangueiro;1
vocês são burros ou se fazem nenhum vacina impede a contaminação elas impedem a morte;0
já o pandeminios negaciocidas que não entendem a eficacia das vacinas passam pano pra bolsomafia;0
gente vcs tão achando que ciência é bbb é ela é séria e independe de ideologia política a vacina impede de vc precisar ir pra uma uti e correr risco de morte esse é o objetivo quanta burrice pqp;0
mano o povo não entende que vacina não é pra não pegar covid e sim pra ajudar a combater;0
a vacina não cura o covid mas impede os estágio grave da doença;0
malhocarvalho inopinado obviamente errado tomar a vacina e manter medidas de precaução é tudo o que está na esfera de atuação de alguém de boa fé alguém que não toma a vacina por decisão própria aumenta consideravelmente a probabilidade de contrair e passar o virus;0
vacina não evita contaminação vacina evita que a pessoa chegue a ser entubada meu amigo pegou covid com a pfizer mas sobreviveu assim como irá tirar de letra pq está vacinado;0
eu uso o cérebro aprovo medicina natural vinda da natureza é obvio que não irei tomar vacina de bosta para vírus fake criado pelos bilionários elite que controlam a imprensa por de trás das cortinas;2
e lá vamos nós outra vez não que usar máscara seja algo difícil mesmo vacinado desde o início eu sabia que os casos iriam aumentar pois a vacina não evita o contágio óbvio foda é saber que teremos de fazer isso porque temos pessoas que se recusam a tomar a vacina;0
fui pegar a segunda dose e bim bam boom acabou a vacina de novo nessa merda de país;0
rapaz as pessoas tomam a vacina da gripe todo ano e mesmo assim podem pegar gripe e nem por isso as pessoas com consciência param de tomar;0
ele não tomou a vacina da pfiser o joão doria irá tomar a vacina da pfizer ele prefere tomar a vacina americana pois só essa é aceita pra entrar na europa e eua;0
como existe gente ignorante a coronavac assim como qualquer vacina contra a covid não impede que você você pegue a doença mas sim que você tenha formas mais graves do vírus se você não quer tomar a vacina e quer se arriscar a ser entubado é um problema seu;0
vacina não impede a infecção por covid vacina diminui o número de internações e mortes desinformação não espero outra coisa de canalha;0
já enjoei de explicar que vacina não é proteção garantida vc toma vacina pra gripe e de vez em quando pega gripe também só não morre por causa disso a msn coisa com as vacinas da covid não te garante que vc não vá pegar covid mas que vc não corre risco de vida se pegar;0
até agr n entenderam q a vacina n te impede de pegar covid mas impede q vc morra tão precisando tirar a cloroquina de vcs;0
melhoras para espero que se recupere logo dessa maldita doença infelizmente lockdown máscara álcool e nem mesmo a vacina é capaz de parar um vírus tão contagioso que não façamos politicagem com vírus e tenhamos empatia;0
não seu imbecil a vacina serve para você não morrer da doença você pode se contaminar mesmo assim por isso ainda é necessário máscara;0
a vachina não evita que você pegue covid mas que você morra passe pela doença com sintomas leves vacina contra a morte não existe;0
meu deus a vacina não impede que tu pegue a covid diminui as chances de internações e mortes fala de serrana isso é ciência ah e só pra lembrar você se vacinou com a pfizer que o nosso presida não quis comprar antes;0
tostes meu sr você quem disse que o brasil deixou de ser saqueado e o representante desse governo imundo marcado por ódio e genocídio é o bolsonaro a verdade é que nunca foram contra a corrupção deixaram a vacina como segunda opção e queriam propina em cima de vidas passar bem;0
mais cloroquina menos vacina;2
cuidado com a disseminação de bobagens nenhuma vacina impedirá você de ser contaminado pelo vírus da covid as vacinas reduzem muito as chances de que você fique gravemente doente ou morra pare de replicar mentira e desinformação;0
cara eu fui no posto mas preferi não tomar vacina não deve ter um gosto muito ruim no braço além de não ter gosto ruim funciona melhor mas vamos combinar;2
vou desenhar vacina nenhuma impede que a pessoa se contamine novamente vacina é para impedir que a pessoa desenvolva as formas graves;0
o seu animal do krlh a porra da vacina da gripe não te impede de nao pegar gripe impede de tu morrer de gripe é um vírus a vacina da covid é igual a covid vai existir para todo sempre a vacina é pra impedir a morte não a contaminação para de passar vergonha jumento;0
o problema de chamar vacina de imunizante é que o povo acha que é blindagem;0
as pessoas acham que a vacina mata o vírus enquanto na verdade ela só ajuda o organismo a combater a forma grave da doença;0
a vacina diminui muito a possibilidade de vir a óbito e a queda da media móvel de mortos comparada ao avanço da vacinação é a prova disso ou vc acha que é efeito da cloroquina;0
o animal não entende que a vacina é pra diminuir os casos graves e não pra te deixar imune a doença gado;0
por isso mesmo seguirei mascarado mesmo tomado a vacina da jansen em jul;1
